CodicePratica;DenominazioneSito;Indirizzo;X_gb;Y_gb;MUNICIPIO;ID_NIL;NIL;Y_wgs84;X_wgs84;Location
1514610438;Bonifica sito Via San Faustino - foglio 321, mappale 525 ex 432;Via San Faustino, 65;1518971;5036064;3;23;LAMBRATE - ORTICA;45.47699394;9.2427102;(45.47699394, 9.2427102)
151469489;Indagine ambientale area di proprietà della Sig.ra Brunella Barattini;Via Barona, 41/43;1511835;5031201;6;46;BARONA;45.43338603;9.15129449;(45.43338603, 9.15129449)
151469866;Area di Via Moscati;Via Moscati, 9;1513342;5036311;1;69;SARPI;45.4793489;9.170709;(45.4793489, 9.170709)
151469095;ESSO ITALIANA srl;Via Varesina, 169;1510857;5038859;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.50232457;9.13896273;(45.50232457, 9.13896273)
151469240;P.V. AGIP n. 2212;Via Monza, 164;1517457;5039331;2;16;GORLA - PRECOTTO;45.50643801;9.22345458;(45.50643801, 9.22345458)
151469369;Area ex SANAMI - Lotto B;Via Pellegrino Rossi, 8/10;1514045;5039391;9;80;AFFORI;45.50706325;9.17978814;(45.50706325, 9.17978814)
151469475;Area ex Marangoni di propr. Della Soc. Milan Terminal srl;Via Imperia, 34/36;1513365;5032110;6;45;MONCUCCO - SAN CRISTOFORO;45.44153998;9.170877;(45.44153998, 9.170877)
151469033;Cave Quinto Romano s.r.l.;Via Caldera, 89;1507673;5035451;7;88;PARCO BOSCO IN CITTA';45.47169607;9.09815263;(45.47169607, 9.09815263)
151469949;Bonifica area c/o stabile per rimozione parco serbatoi;Via Gattamelata, 30/43;1511916;5036799;8;67;PORTELLO;45.48376842;9.15246637;(45.48376842, 9.15246637)
151469020;Punto vendita AGIP Petroli n. 2188;Piazza Belfanti;1513551;5032318;6;44;PORTA TICINESE - CONCHETTA;45.44340809;9.17327303;(45.44340809, 9.17327303)
151469406;Area ex Officine Meccaniche C. Sacerdoti Spa (di proprietà della Soc. Magnificae Domus Srl);Via Breda, 120;1517233;5040286;2;16;GORLA - PRECOTTO;45.51504294;9.22062523;(45.51504294, 9.22062523)
151469635;Bonifica area ex Tiro a volo;Via Macconago, 50;1516678;5029507;5;85;PARCO DELLE ABBAZIE;45.41803242;9.21315107;(45.41803242, 9.21315107)
1514610012;sito Prelios sgr spa;Via Medici del vascello, 14;1518656;5032215;4;33;ROGOREDO - SANTA GIULIA;45.44235669;9.23853195;(45.44235669, 9.23853195)
1514610072;Bonifica Immobile Alzaia Naviglio Grande;Alzaia Naviglio Grande, 156;1511786;5032649;6;45;MONCUCCO - SAN CRISTOFORO;45.4464166;9.15070279;(45.4464166, 9.15070279)
1514610056;Bonifica dismissione serbatoio presso Palalido;Piazzale Lotto/Piazzale Stuparich;1511138;5036594;8;66;QT 8;45.4819398;9.14251133;(45.4819398, 9.14251133)
151469422;Lotto di terreno di proprietà della Soc. Rubattino Sviluppo Immobiliare Srl;Via Rubattino, 84;1520423;5036149;3;23;LAMBRATE - ORTICA;45.47772341;9.26129674;(45.47772341, 9.26129674)
151469501;Bonifica ex stazione elettrica - ex cabina di trasformazione;Via La Masa, 35;1512172;5038572;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49971818;9.15578678;(45.49971818, 9.15578678)
151469663;Area Gemal Srl;Via Nervesa, 30;1517159;5032241;4;35;LODI - CORVETTO;45.44262908;9.21940339;(45.44262908, 9.21940339)
151469454;PV IP n.S6418;Via Don Calabria;1519022;5038599;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;45.49981154;9.24346255;(45.49981154, 9.24346255)
151469011;PRU Palizzi - area ex deCava via Chiasserini;Via Chiasserini;1511670;5039717;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.5100376;9.14939169;(45.5100376, 9.14939169)
151469181;PV AgipPetroli n. 2186;Via Italia;1514710;5033916;1;1;DUOMO;45.45776391;9.18814009;(45.45776391, 9.18814009)
150810047;Bonifica area B&BM s.r.l. - mappale 219 e area nord in cessione;Via E.T. Moneta, 40/54;1512924;5040218;9;80;AFFORI;45.51452403;9.16546064;(45.51452403, 9.16546064)
151469914;Area di Via Trebazio;Via Trebazio, 4;1512779;5036493;8;68;PAGANO;45.48099636;9.16350832;(45.48099636, 9.16350832)
151469985;P.V. Agip n. 12193 Cascina Gobba est;Autostrada A51 Tangenziale Est;1520421;5039292;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;45.50600846;9.26139817;(45.50600846, 9.26139817)
17;Mole Immobiliare;Viale Suzzani, 215/217;1515890;5040305;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.51525001;9.20343708;(45.51525001, 9.20343708)
151469800;Bonifica area PII Garibaldi Repubblica - Unità d'intervento U1 a destinazione residenziale Lotto 3 - area antistante le strutture della Guardia di Finanza;Via della Liberazione;1514959;5036601;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48193035;9.19139445;(45.48193035, 9.19139445)
151469154;Punto Vendita Agip Petroli n. 5893;Via Asiago, 37;1517845;5039189;2;16;GORLA - PRECOTTO;45.50515625;9.22842539;(45.50515625, 9.22842539)
151469826;Area Finaval Spa - Porta Volta Feltrinelli;Via Volta, Crispi, Pasubio;1514385;5036477;1;2;BRERA;45.48082259;9.18405612;(45.48082259, 9.18405612)
151469639;"Bonifica area ""Torre delle Arti""";Via Principe Eugenio, 1-3-5;1512696;5037274;8;70;GHISOLFA;45.4880317;9.16246468;(45.4880317, 9.16246468)
151469285;Area Cantiere di proprietà Milano Cantieri Srl (art. 13);Via Brunico, 16;1517520;5040592;2;16;GORLA - PRECOTTO;45.51779413;9.2243146;(45.51779413, 9.2243146)
1514610181;Areadi Via Varese;Via Varese , 10;1514492;5036257;1;2;BRERA;45.47883767;9.18541247;(45.47883767, 9.18541247)
1514610197;"Bonifica area agricola ""ex nomadi"", foglio 116, particella 24";Via Silla;1505554;5038703;7;88;PARCO BOSCO IN CITTA';45.50098651;9.07109086;(45.50098651, 9.07109086)
1514610080;Bonifica sito EXPO 2015 - areale 4;Via Alcide De Gasperi;1507322;5041343;;;;45.52473456;9.09375849;(45.52473456, 9.09375849)
151469811;PV Shell n. 49471;Via Rombon;1518759;5036967;3;23;LAMBRATE - ORTICA;45.48513462;9.24003541;(45.48513462, 9.24003541)
151469961;Bonifica area Via Figino;Via Figino, 8;1511084;5038043;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49497675;9.14185427;(45.49497675, 9.14185427)
151469781;Bonifica area di proprietà Fondazione Biffi Onlus;Viale Troya/Via San Cristoforo, civici dal 2 al 12;1512180;5032880;6;44;PORTA TICINESE - CONCHETTA;45.44848636;9.15575696;(45.44848636, 9.15575696)
151469727;Bonifica area di proprietà Soc. Milano 1 s.r.l.;Via Imbonati, 62/2;1514273;5038943;9;79;DERGANO;45.50302431;9.18269493;(45.50302431, 9.18269493)
151469331;Rimozione serbatoio interrato;Via F. Andò;1514609;5034696;1;1;DUOMO;45.46478419;9.18686313;(45.46478419, 9.18686313)
151469217;Zona Speciale Z4-Bicocca- area ex edificio 157;Piazza Daini;1516442;5040269;9;15;BICOCCA;45.51491049;9.21049962;(45.51491049, 9.21049962)
151469139;Nuova Romcar Sinistro del 22/02/99;Via Giovio, 15;1512598;5034599;7;51;PORTA MAGENTA;45.46395596;9.16114264;(45.46395596, 9.16114264)
151469566;Area ex Carbonafta;Via Don Grazioli, 60;1513348;5039515;9;80;AFFORI;45.50819295;9.17086761;(45.50819295, 9.17086761)
1514610187;Bonifica area di proprietà del Sig. Luigi Martinelli;Via Don Bartolomeo Grazioli, 14;1513689;5039635;9;80;AFFORI;45.50926275;9.17523963;(45.50926275, 9.17523963)
151469782;Bonifica area di proprietà Petrogalli-Neeff;Via Pestalozza, 12/14;1517408;5036565;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;45.48154732;9.22273743;(45.48154732, 9.22273743)
151469396;Azienda Ospedaliera San Carlo Borromeo - Monitoraggio post bonifica;Via Pio II, 3;1508934;5035060;7;56;FORZE ARMATE;45.46816369;9.11428131;(45.46816369, 9.11428131)
151469081;Ex Italtel;Piazzale Zavattari;1511304;5036028;7;58;DE ANGELI - MONTE ROSA;45.47683999;9.14461711;(45.47683999, 9.14461711)
1514610293;Area di Via Darwin;Via Darwin Carlo Roberto, 9;1513752;5032430;6;44;PORTA TICINESE - CONCHETTA;45.44440906;9.17583696;(45.44440906, 9.17583696)
151469815;Area P.I.I. Affori - Milano di proprietà TALIA (ex proprietà Gecofin);Via Taccioli, 27;1512986;5040478;9;80;AFFORI;45.51686672;9.16625556;(45.51686672, 9.16625556)
1514610078;Bonifica area ex Richard Ginori;Via Morimondo/Via Ludovico il Moro;1511729;5032462;6;45;MONCUCCO - SAN CRISTOFORO;45.44473677;9.14997971;(45.44473677, 9.14997971)
151469819;"Area Parcheggio c/o Casa di Cura ""La Madonnina Spa""";Via Quadronno , 29/31;1515256;5033479;1;5;PORTA VIGENTINA - PORTA LODOVICA;45.45381793;9.19509816;(45.45381793, 9.19509816)
151469168;Area Immobiliare Cavalcavia;Viale F. Testi, 326;1516771;5041658;9;15;BICOCCA;45.52740157;9.21476242;(45.52740157, 9.21476242)
151469123;PV TOTALFINAELF;Via Madre Cabrini, 10;1515586;5033228;5;27;PTA ROMANA;45.45155841;9.1993122;(45.45155841, 9.1993122)
151469446;P.V. LIDL Italia Srl;Via Bezzi, 69;1511667;5034344;7;51;PORTA MAGENTA;45.46167255;9.1492301;(45.46167255, 9.1492301)
151469229;Azienda ospedaliera San carlo Borromeo;Via Pio II, 3;1508934;5035060;7;56;FORZE ARMATE;45.46816369;9.11428131;(45.46816369, 9.11428131)
151469185;Area dismessa ex IdB Holding -area ex Inverni della Beffa;Via Ripamonti, 99;1515700;5031961;5;36;SCALO ROMANA;45.44014695;9.2007398;(45.44014695, 9.2007398)
151469684;Bonifica area di proprietà dei Sig.ri Greppi;Via Tiraboschi, 3/A;1516286;5033250;4;27;PTA ROMANA;45.45173307;9.20826233;(45.45173307, 9.20826233)
1514610157;AREA VIA PORRO;Via PORRO, 8;1514066;5038123;9;78;FARINI;45.49564404;9.18001352;(45.49564404, 9.18001352)
1514610250;Area di Via San Vigilio;Via San Vigilio , 10;1512779;5031359;6;46;BARONA;45.43478983;9.16337564;(45.43478983, 9.16337564)
151469602;Area PV ESSO n. 0473 - 105309;Via Ripamonti, 286;1515883;5030285;5;38;VIGENTINO - Q.RE FATIMA;45.42505372;9.20301982;(45.42505372, 9.20301982)
151469273;PV Q8;Piazza Frattini;1511184;5033121;6;49;GIAMBELLINO;45.45067844;9.14301919;(45.45067844, 9.14301919)
151460036;Area ex Magneti Marelli;Via Adriano, 81;1518807;5040156;2;17;ADRIANO;45.51383199;9.24077163;(45.51383199, 9.24077163)
151469585;Bonifica area Via Armellini;Via Armellini, 24;1513372;5040103;9;80;AFFORI;45.51348022;9.17119573;(45.51348022, 9.17119573)
151469411;Area ex Scandura Srl (di proprietà della Soc. Dueffe Srl);Via Neera, 43;1514289;5031172;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43307437;9.1826694;(45.43307437, 9.1826694)
150020030;Area Corso Garibaldi 95 mappale 24 foglio 348;Corso Garibaldi, 95;1514406;5035993;1;2;BRERA;45.4764689;9.18430464;(45.4764689, 9.18430464)
151469744;Bonifica area di proprietà Università Commerciale Luigi Bocconi;Viale Isonzo, 21;1515748;5032561;5;27;PTA ROMANA;45.44554539;9.20136518;(45.44554539, 9.20136518)
151469686;Bonifica P.V. Tamoil n. 8053;Via G.B. Grassi / Via Boccioni;1510066;5039824;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.51102231;9.12886008;(45.51102231, 9.12886008)
1514610287;BONIFICA AREA EX SOLLIEVO SRL;Via Chioggia, 10;1517178;5038528;2;19;PADOVA - TURRO - CRESCENZAGO;45.49922082;9.21986198;(45.49922082, 9.21986198)
151469296;Riqualificazione area ex Jucker Divisione Mezzera;Via Frigia, 19;1517319;5040389;2;16;GORLA - PRECOTTO;45.51597151;9.22172558;(45.51597151, 9.22172558)
151469512;PV Agip n. 12347;Via Bonfadini, 107;1519356;5032434;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.44431381;9.24749889;(45.44431381, 9.24749889)
151460063;PRU Pompeo Leoni/Pietrasanta - area Pirelli;Via Ripamonti, 88;1515433;5032096;5;37;MORIVIONE;45.44136928;9.19733005;(45.44136928, 9.19733005)
151469374;Area ex KSB;Via Rucellai, 36/37;1517186;5039805;2;16;GORLA - PRECOTTO;45.51071857;9.22000316;(45.51071857, 9.22000316)
151469992;Bonifica area di proprietà Torrazza Cooperativa di abitanti;Via Beolchi, 22-24;1507721;5037675;8;64;TRENNO;45.49171314;9.09880556;(45.49171314, 9.09880556)
151469484;Area di proprietà Green House Srl;Via Metauro, 10;1511740;5033188;6;49;GIAMBELLINO;45.45127101;9.150129;(45.45127101, 9.150129)
151469090;EX AREA I.C.L. ora EMME IMMOBILIARE Srl;Via Tartini, 32;1513721;5039202;9;79;DERGANO;45.50536073;9.17562685;(45.50536073, 9.17562685)
1514610010;area ex RODENSTOCK;Via Monviso, 41;1513421;5037098;8;69;SARPI;45.48642942;9.17172932;(45.48642942, 9.17172932)
1514610097;Bonifica area di proprietà Soc. Immobiliare Milanese - Sigma s.r.l.;Via Giampietro Lucini;1516175;5038720;2;13;GRECO - SEGNANO;45.50097463;9.20703016;(45.50097463, 9.20703016)
151469897;Area ex Branca e Croce;Via Tarvisio, 39;1516106;5038236;2;13;GRECO - SEGNANO;45.49661469;9.20612934;(45.49661469, 9.20612934)
1514610094;Bonifica serbatoio interrato presso stabile Via Breganze;Via Giovanni di Breganze, 6;1508448;5034212;7;56;FORZE ARMATE;45.46053185;9.10804788;(45.46053185, 9.10804788)
150700005;Bonifica area Deposito San Cristoforo Linea 4 della Metropolitana;Via San Cristoforo;1509880;5031363;6;86;PARCO DEI NAVIGLI;45.43486993;9.12630818;(45.43486993, 9.12630818)
151469575;Area di proprietà CEOX Srl;Via Lecchi, 16;1513605;5032355;6;44;PORTA TICINESE - CONCHETTA;45.44374118;9.17395366;(45.44374118, 9.17395366)
151469366;"Ex Ditta ""Fabbrica Apparecchi Illuminazione Greco"", Imm.re TRE.BI Spa";Via Bisceglie , 102-104;1517982;5033612;4;29;ORTOMERCATO;45.45494944;9.22996755;(45.45494944, 9.22996755)
151469549;Area parcheggio insediamento Italfarmaco;Viale Fulvio Testi, 330;1516843;5041727;9;15;BICOCCA;45.52801964;9.21568477;(45.52801964, 9.21568477)
151469267;Ex area industriale via Pesaro Bruzzano;Via Pesaro, 13/19;1513441;5041906;9;83;BRUZZANO;45.5297123;9.1721206;(45.5297123, 9.1721206)
151469150;ATM (azienda trasporti milanesi);Via Foro Bonaparte, 61;1514331;5035329;1;2;BRERA;45.47048854;9.18332374;(45.47048854, 9.18332374)
1514610285;Area di Via Emo 8 (Foglio 149 particella 442 sub 702);Via Emo, 8;1518982;5039089;2;19;PADOVA - TURRO - CRESCENZAGO;45.50421999;9.24296715;(45.50421999, 9.24296715)
151469208;Area ex pv Avia;Via Caterina da Forlì, 24;1511220;5034163;6;52;BANDE NERE;45.46005573;9.14350909;(45.46005573, 9.14350909)
150810046;Bonifica area Centro Sportivo Colombo;Via del Cardellino ang. Via della Rondine;1509554;5032974;6;53;LORENTEGGIO;45.44937492;9.12217256;(45.44937492, 9.12217256)
151460007;PRU Lorenteggio/bisceglie - area SCAC;Via Gonin, 34;1509701;5032334;6;49;GIAMBELLINO;45.44361065;9.12404381;(45.44361065, 9.12404381)
151469017;Enel (bonifica complesso);Via Ceresio, 7/9;1514023;5036699;8;69;SARPI;45.4828312;9.17943129;(45.4828312, 9.17943129)
151469673;Bonifica area di proprietà Soc. Immobiliare Monte Ortigara Re srl;Via Monte Ortigara, 6;1517270;5033911;4;28;UMBRIA - MOLISE - CALVAIRATE;45.45766092;9.22087872;(45.45766092, 9.22087872)
151469830;Ex Area Produttiva di Proprietà Arteco Srl;Via Montecuccoli, 10;1510324;5033900;6;52;BANDE NERE;45.45769936;9.1320442;(45.45769936, 9.1320442)
151469523;Immobiliare di proprietà della Sig.ra Bassetti Clara;Via Fortezza, 13;1517417;5040648;2;16;GORLA - PRECOTTO;45.51829435;9.22299251;(45.51829435, 9.22299251)
151469313;Area ex Riva Calzoni di prop. Agnona Spa;Via Stendhal, 36;1512603;5033401;6;50;PORTA GENOVA;45.45317447;9.16117323;(45.45317447, 9.16117323)
151469862;Area ex Autonoleggio Avis;Via Bertini, 21;1513497;5036644;8;69;SARPI;45.48234046;9.17269767;(45.48234046, 9.17269767)
1514610044;Bonifica area condominio - Ex Tubi Acciaio Lombarda;Via Savona, 123;1512368;5033216;6;50;PORTA GENOVA;45.45150884;9.15816101;(45.45150884, 9.15816101)
1514610112;Bonifica area di proprietà Tommi s.r.l.;Via Moisè Loira, 52;1512503;5033747;6;50;PORTA GENOVA;45.45628428;9.15990159;(45.45628428, 9.15990159)
151469542;Area industriale dismessa di proprietà di Immobiliare Paradisi Srl;Via Paradisi, 6;1519062;5039374;2;19;PADOVA - TURRO - CRESCENZAGO;45.50678726;9.2440048;(45.50678726, 9.2440048)
151469415;Area autorimessa di proprietà del Rag. Paolo Pagano;Via Ponte Nuovo, 32;1518538;5039321;2;17;ADRIANO;45.50632713;9.23729643;(45.50632713, 9.23729643)
151469207;Scuola materna, elementare e nido;Via Colletta, 49/51;1516635;5032872;4;28;UMBRIA - MOLISE - CALVAIRATE;45.44832432;9.21271246;(45.44832432, 9.21271246)
1514610333;Bonifica area di Via Plezzo 10-12;Via Plezzo , 10-12;1518506;5037122;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;45.48653322;9.2368069;(45.48653322, 9.2368069)
151469459;Area Ditta Milano Smaltimenti;Via Campazzino, 37;1515007;5030816;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.42985703;9.19183361;(45.42985703, 9.19183361)
151470005;Bonifica area di proprietà FA.PA. srl Costruzioni;Via Barnaba Oriani, 58/60;1510576;5038653;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.50047802;9.1353656;(45.50047802, 9.1353656)
151469588;Bonifica Unità Immobiliare di proprietà di Gianfranco Zucca;Via Rutilia, 15;1515490;5031860;5;37;MORIVIONE;45.43924532;9.19805059;(45.43924532, 9.19805059)
151469909;Area dismessa;Via Suzzani, 225;1515956;5040669;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.51852256;9.20428788;(45.51852256, 9.20428788)
151469928;PII Pessina Costruzioni Spa;Via Voltri;1512238;5031184;6;46;BARONA;45.43322028;9.1564565;(45.43322028, 9.1564565)
151469904;Bonifica stabilimento Ashland Italia s.r.l.;Via Watt, 42;1511688;5032259;6;45;MONCUCCO - SAN CRISTOFORO;45.44290949;9.1494466;(45.44290949, 9.1494466)
151469404;"Rimozione serbatoi interrati c/o ex P.V. ""Colori I.P.""";Via Roncaglia, 12/14;1512077;5033966;6;51;PORTA MAGENTA;45.45826678;9.15445557;(45.45826678, 9.15445557)
1514610400;BONIFICA EX SACIT-MANERA;Via Cortina d'Ampezzo, 21;1516344;5031347;5;36;SCALO ROMANA;45.43460959;9.20894253;(45.43460959, 9.20894253)
151469448;Area di proprietà della Soc. Rododendro Srl;Via Magolfa, 24;1513761;5033039;6;44;PORTA TICINESE - CONCHETTA;45.44989434;9.17597219;(45.44989434, 9.17597219)
151469052;Area Shell;Viale Marche;1514986;5038165;9;11;ISOLA;45.49600155;9.19179102;(45.49600155, 9.19179102)
151469968;Bonifica collettore fognario emissario Nosedo;Via S. Dionigi;1517429;5030725;5;85;PARCO DELLE ABBAZIE;45.42898476;9.2227894;(45.42898476, 9.2227894)
151469589;Realizzazione Linea Metropolitana 5 - Tratta Garibaldi/Bignami - Area scarico fresa Bignami / DEPOSITO MARINO;Viale Fulvio Testi, 329;1514554;5036752;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48329375;9.18622111;(45.48329375, 9.18622111)
151469543;Serbatoio interrato c/o condominio;Via Einstein, 6;1516983;5033020;4;28;UMBRIA - MOLISE - CALVAIRATE;45.44965094;9.21717917;(45.44965094, 9.21717917)
1514610013;Area di propriietà Ecomisile Srl;Via Sile, 8;1517246;5031836;4;35;LODI - CORVETTO;45.43898315;9.22049918;(45.43898315, 9.22049918)
151469622;Bonifica area artigianale;Via Salomone, 61;1518948;5033164;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.45089411;9.24230448;(45.45089411, 9.24230448)
1514610074;Bonifica P.V. Shell 49088 ora Q8 n.1215;Viale Cassala, 4/A;1512510;5032516;6;44;PORTA TICINESE - CONCHETTA;45.44520869;9.15995711;(45.44520869, 9.15995711)
1514610271;BONIFICA AREA DI VIA PICCOLOMINI/VIA ROSPIGLIOSI (SOCIETA' TRENNO SRL)-area Ippodromo ex Trotto;Via Piccolomini 2, 4 / Via Rospigliosi 43;1509964;5036027;7;60;STADIO - IPPODROMI;45.47684786;9.12748238;(45.47684786, 9.12748238)
151469990;Area A2A Calore e Servizi SrlCentrale Famagosta;Via Boffalora , 12;1512873;5030320;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.42543167;9.16454216;(45.42543167, 9.16454216)
151469277;Ex Istituto Sieroterapico - Lotto 2;Via Darwin;1513616;5032648;6;44;PORTA TICINESE - CONCHETTA;45.44637852;9.17411332;(45.44637852, 9.17411332)
151469584;Stabile Viale Corsica;Viale Corsica, 7;1517648;5034360;4;25;CORSICA;45.46169041;9.22571943;(45.46169041, 9.22571943)
151460017;PRU Palizzi - area Valente;Via Palizzi;1510919;5039244;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.50579007;9.13976575;(45.50579007, 9.13976575)
151460005;PRU Lorenteggio/bisceglie - area Dalmine;Via Gonin, 25;1509883;5032118;6;49;GIAMBELLINO;45.44166851;9.12636165;(45.44166851, 9.12636165)
1514610009;Falda Acquifera;Via varesina, 60;1511455;5038234;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49669655;9.14660574;(45.49669655, 9.14660574)
151469823;Area ex Orolube;Via Pericle, 8;1517112;5039726;2;16;GORLA - PRECOTTO;45.51000802;9.21905741;(45.51000802, 9.21905741)
1514610083;Bonifica area di proprietà Alpha Centauri Immobiliare s.r.l.;Via Stamira d'Ancona, 40;1517879;5038877;2;19;PADOVA - TURRO - CRESCENZAGO;45.50234357;9.22884847;(45.50234357, 9.22884847)
151469580;Area di proprietà della Soc. Ganimede s.r.l.;Via Melloni ang. Premuda, 2;1516285;5034450;4;26;XXII MARZO;45.4625391;9.20829523;(45.4625391, 9.20829523)
151469488;Rimozione serbatoi (Università Sacro Cuore);Via Necchi, 7/9;1513978;5034366;1;1;DUOMO;45.46182942;9.17877987;(45.46182942, 9.17877987)
151469440;Area ex mercato coperto (Residenza Il Melograno srl);Viale Coni Zugna/Frà Pacioli/Papiniano, 2;1513374;5033718;6;44;PORTA TICINESE - CONCHETTA;45.45601271;9.17103743;(45.45601271, 9.17103743)
151469189;Stabili Urbani;Via Teuliè, 19;1514596;5032947;5;5;PORTA VIGENTINA - PORTA LODOVICA;45.44904972;9.18664823;(45.44904972, 9.18664823)
151469156;Area di Via Alamanni;Via Alamanni, 8;1515631;5031239;5;38;VIGENTINO - Q.RE FATIMA;45.43365057;9.19982867;(45.43365057, 9.19982867)
151469619;Bonifica area P.V. Tamoil n. 6113;Via Crispi;1514328;5036461;1;2;BRERA;45.48068492;9.18332051;(45.48068492, 9.18332051)
1514610224;"Bonifica ""prolungamento tranviario Anassagora-quartiere Adriano"" Lotto 1 area deposito Precotto";Via Anassagora / Via Tremelloni;1518208;5040200;2;16;GORLA - PRECOTTO;45.51424096;9.23310784;(45.51424096, 9.23310784)
151469513;Area ex Coca Cola;Via Pompeo Mariani, 4;1518147;5039649;2;16;GORLA - PRECOTTO;45.50928207;9.23229955;(45.50928207, 9.23229955)
151469807;Bonifica area di proprietà ARTAIUS s.r.l.;Via Cottolengo;1511362;5032044;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;45.44098171;9.14527765;(45.44098171, 9.14527765)
